#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
27208,-3.92,3.92,-11.75,-90.74,-11.75
27249,-7.17,7.17,-21.50,-79.27,-21.50
27290,-11.02,11.02,-33.06,-93.97,-33.06
27332,-14.78,14.78,-44.34,-89.59,-44.34
27375,-17.71,17.71,-53.13,-68.13,-53.13
27418,-18.67,18.67,-56.00,-22.20,-56.00
27460,-17.75,17.75,-53.26,21.69,-53.26
27502,-15.42,15.42,-46.25,55.67,-46.25
27544,-12.32,12.32,-36.96,73.70,-36.96
27585,-8.47,8.47,-25.41,93.94,-25.41
27625,-4.81,4.81,-14.43,91.51,-14.43
27664,-1.39,1.39,-4.17,87.70,-4.17
27702,1.38,-1.38,4.13,72.77,4.13
3.41,-3.41,10.23,58.11,10.23
27774,4.87,-4.87,14.60,39.34,14.60
27812,5.95,-5.95,17.85,28.48,17.85
27849,6.66,-6.66,19.98,19.26,19.98
27887,6.27,-6.27,18.80,-10.42,18.80
27925,4.72,-4.72,14.16,-40.70,14.16
27964,2.74,-2.74,8.23,-50.64,8.23
28000,1.18,-1.18,3.55,-43.36,3.55
28037,0.01,-0.01,0.02,-31.77,0.02
28072,-0.61,0.61,-1.83,-17.65,-1.83
28111,-0.96,0.96,-2.88,-9.00,-2.88
28149,-1.14,1.14,-3.43,-4.76,-3.43
28186,-1.07,1.07,-3.21,1.99,-3.21
28223,-0.81,0.81,-2.43,7.00,-2.43
28259,-0.43,0.43,-1.29,10.53,-1.29
28297,0.04,-0.04,0.11,12.28,0.11
28332,0.51,-0.51,1.54,13.62,1.54
28367,1.03,-1.03,3.08,14.67,3.08
28402,1.60,-1.60,4.79,16.28,4.79
28438,2.19,-2.19,6.57,16.54,6.57
28473,2.82,-2.82,8.45,17.89,8.45
28509,3.33,-3.33,10.00,14.32,10.00
28547,3.70,-3.70,11.11,9.73,11.11
28582,4.00,-4.00,11.99,8.41,11.99
28619,4.20,-4.20,12.59,5.36,12.59
28655,4.27,-4.27,12.81,2.10,12.81
28692,4.31,-4.31,12.93,1.10,12.93
28728,4.28,-4.28,12.83,-0.98,12.83
28766,12.55,-12.55,37.65,217.73,37.65
28806,18.14,-18.14,54.42,139.79,54.42
28847,23.29,-23.29,69.86,125.49,69.86
28888,26.74,-26.74,80.21,84.12,80.21
